,FileName,frustrated,angry,sad,disgust,fear,neutral,surprise,happy,EmoAct,EmoVal,SpkrID,Gender,Split_Set,dominant_emotion
4160,Ses03M_impro01_F017.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.58333325,0.41666675,3,Female,Train,ambiguous
4165,Ses03M_script01_3_F027.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.25,3,Female,Train,ambiguous
4183,Ses03M_impro08b_F008.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.66666675,0.25,3,Female,Train,ambiguous
4190,Ses03M_script01_3_M024.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.5,3,Male,Train,ambiguous
4197,Ses03F_script03_2_F012.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,3,Female,Train,ambiguous
4211,Ses03F_script01_2_F003.wav,0.00625,0.478125,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.75,0.375,3,Female,Train,ambiguous
4214,Ses03F_impro05_M000.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.33333325,0.5,3,Male,Train,ambiguous
4226,Ses03M_script03_2_F035.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.375,3,Female,Train,ambiguous
4229,Ses03F_impro02_F033.wav,0.00625,0.00625,0.320833,0.00625,0.320833,0.320833,0.00625,0.0125,0.5,0.33333325,3,Female,Train,ambiguous
4232,Ses03F_script03_2_F002.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,3,Female,Train,ambiguous
4234,Ses03M_script01_1_F023.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.25,3,Female,Train,ambiguous
4242,Ses03M_impro04_F009.wav,0.00625,0.00625,0.478125,0.00625,0.00625,0.478125,0.00625,0.0125,0.41666675,0.5,3,Female,Train,ambiguous
4244,Ses03M_impro01_F013.wav,0.242188,0.242188,0.00625,0.00625,0.242188,0.242188,0.00625,0.0125,0.58333325,0.41666675,3,Female,Train,ambiguous
4246,Ses03F_impro02_M012.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.33333325,0.16666674999999997,3,Male,Train,ambiguous
4251,Ses03F_impro05_M005.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.58333325,0.5,3,Male,Train,ambiguous
4254,Ses03M_impro01_M023.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.9166667500000001,0.33333325,3,Male,Train,ambiguous
4270,Ses03M_impro04_M004.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.33333325,3,Male,Train,ambiguous
4277,Ses03F_script01_2_F007.wav,0.320833,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.875,0.25,3,Female,Train,ambiguous
4284,Ses03F_script01_1_F003.wav,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.320833,0.0125,0.58333325,0.25,3,Female,Train,ambiguous
4285,Ses03F_impro05_F005.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.41666675,3,Female,Train,ambiguous
4298,Ses03M_impro04_F000.wav,0.00625,0.00625,0.00625,0.00625,0.320833,0.320833,0.320833,0.0125,0.33333325,0.41666675,3,Female,Train,ambiguous
4299,Ses03F_script02_2_F003.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.66666675,0.41666675,3,Female,Train,ambiguous
4303,Ses03M_script03_2_F015.wav,0.320833,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.375,3,Female,Train,ambiguous
4308,Ses03F_script02_2_F010.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.66666675,0.25,3,Female,Train,ambiguous
4316,Ses03M_script03_2_F020.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.375,3,Female,Train,ambiguous
4317,Ses03M_script01_2_F018.wav,0.00625,0.320833,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.375,3,Female,Train,ambiguous
4320,Ses03M_script03_2_M027.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.375,3,Male,Train,ambiguous
4337,Ses03M_script01_2_F005.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.375,3,Female,Train,ambiguous
4338,Ses03M_script03_2_M022.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.5,3,Male,Train,ambiguous
4340,Ses03F_script02_2_F011.wav,0.00625,0.320833,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.25,3,Female,Train,ambiguous
4343,Ses03F_script01_3_M002.wav,0.00625,0.00625,0.320833,0.00625,0.00625,0.320833,0.320833,0.0125,0.375,0.25,3,Male,Train,ambiguous
4347,Ses03F_impro02_M014.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.66666675,0.16666674999999997,3,Male,Train,ambiguous
4349,Ses03F_script03_2_F011.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,3,Female,Train,ambiguous
4350,Ses03M_impro08a_F020.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.66666675,0.25,3,Female,Train,ambiguous
4358,Ses03F_impro08_M025.wav,0.242188,0.242188,0.00625,0.242188,0.00625,0.242188,0.00625,0.0125,0.41666675,0.33333325,3,Male,Train,ambiguous
4359,Ses03F_script01_1_F020.wav,0.00625,0.478125,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.58333325,0.41666675,3,Female,Train,ambiguous
4366,Ses03M_impro05a_F020.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.58333325,0.5,3,Female,Train,ambiguous
4369,Ses03M_impro02_F020.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.16666674999999997,0.16666674999999997,3,Female,Train,ambiguous
4382,Ses03M_impro05a_F004.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.58333325,0.5,3,Female,Train,ambiguous
4394,Ses03M_script01_3_F023.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.375,3,Female,Train,ambiguous
4418,Ses03M_script03_2_M026.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.375,3,Male,Train,ambiguous
4420,Ses03F_script02_1_F020.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.375,3,Female,Train,ambiguous
4435,Ses03M_script02_1_F022.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.25,0.25,3,Female,Train,ambiguous
4443,Ses03F_script02_2_F002.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.58333325,0.5,3,Female,Train,ambiguous
4446,Ses03F_script01_1_F006.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.25,3,Female,Train,ambiguous
4450,Ses03F_script03_2_F003.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.375,3,Female,Train,ambiguous
4457,Ses03M_script02_2_F039.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.58333325,0.41666675,3,Female,Train,ambiguous
4471,Ses03M_script03_2_F021.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.25,3,Female,Train,ambiguous
4477,Ses03M_impro02_M037.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.41666675,0.16666674999999997,3,Male,Train,ambiguous
4478,Ses03M_script02_1_F011.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.5,3,Female,Train,ambiguous
4479,Ses03M_impro02_M016.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.58333325,0.08333325000000003,3,Male,Train,ambiguous
4490,Ses03F_impro04_F022.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.41666675,0.33333325,3,Female,Train,ambiguous
4496,Ses03M_impro01_M013.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.58333325,0.58333325,3,Male,Train,ambiguous
4497,Ses03M_script02_2_M016.wav,0.00625,0.478125,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.58333325,0.33333325,3,Male,Train,ambiguous
4503,Ses03M_script01_1_M018.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,3,Male,Train,ambiguous
4511,Ses03M_impro08b_F022.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.33333325,0.41666675,3,Female,Train,ambiguous
4544,Ses03M_impro04_F012.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.33333325,0.33333325,3,Female,Train,ambiguous
4545,Ses03F_script02_1_F016.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.375,3,Female,Train,ambiguous
4553,Ses03M_script02_1_F010.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.75,0.125,3,Female,Train,ambiguous
4561,Ses03F_script01_1_F041.wav,0.242188,0.242188,0.00625,0.242188,0.00625,0.00625,0.242188,0.0125,0.5,0.33333325,3,Female,Train,ambiguous
4562,Ses03M_impro08a_F034.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.8333332499999999,0.16666674999999997,3,Female,Train,ambiguous
4563,Ses03F_impro02_F035.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.66666675,0.5,3,Female,Train,ambiguous
4564,Ses03M_script03_2_F013.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.25,3,Female,Train,ambiguous
4566,Ses03F_script02_2_F001.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.41666675,0.41666675,3,Female,Train,ambiguous
4584,Ses03F_script03_2_M003.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.375,3,Male,Train,ambiguous
4585,Ses03F_impro06_M007.wav,0.00625,0.00625,0.478125,0.00625,0.00625,0.478125,0.00625,0.0125,0.25,0.41666675,3,Male,Train,ambiguous
4592,Ses03F_script03_2_F024.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.75,3,Female,Train,ambiguous
4597,Ses03F_script03_2_F000.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.625,3,Female,Train,ambiguous
4612,Ses03F_script03_2_F028.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,3,Female,Train,ambiguous
4623,Ses03F_script03_2_M023.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.25,3,Male,Train,ambiguous
4634,Ses03M_impro05a_F010.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.41666675,0.33333325,3,Female,Train,ambiguous
4636,Ses03M_impro08b_F006.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.58333325,0.16666674999999997,3,Female,Train,ambiguous
4656,Ses03F_script01_1_F000.wav,0.320833,0.00625,0.00625,0.00625,0.320833,0.320833,0.00625,0.0125,0.58333325,0.25,3,Female,Train,ambiguous
4658,Ses03F_script03_2_F006.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.875,0.375,3,Female,Train,ambiguous
4663,Ses03M_script03_2_M035.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.375,3,Male,Train,ambiguous
4666,Ses03F_script01_1_M043.wav,0.320833,0.320833,0.00625,0.320833,0.00625,0.00625,0.00625,0.0125,0.41666675,0.33333325,3,Male,Train,ambiguous
4670,Ses03F_impro01_M006.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.4375,0.5,3,Male,Train,ambiguous
4681,Ses03M_script02_2_F006.wav,0.320833,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,3,Female,Train,ambiguous
4684,Ses03F_script03_2_M037.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.25,3,Male,Train,ambiguous
4687,Ses03M_script01_1_F036.wav,0.00625,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.0125,0.5,0.375,3,Female,Train,ambiguous
4689,Ses03F_script02_1_M033.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.375,3,Male,Train,ambiguous
4714,Ses03F_script03_1_M006.wav,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.320833,0.0125,0.625,0.25,3,Male,Train,ambiguous
4718,Ses03M_script01_1_F011.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.5,3,Female,Train,ambiguous
4723,Ses03M_script02_2_F010.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,3,Female,Train,ambiguous
4746,Ses03F_script01_3_M007.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.320833,0.0125,0.25,0.5,3,Male,Train,ambiguous
4748,Ses03M_script03_2_F007.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.75,0.25,3,Female,Train,ambiguous
4753,Ses03M_impro05b_M004.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.58333325,0.25,3,Male,Train,ambiguous
4761,Ses03M_impro05b_M030.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.58333325,0.16666674999999997,3,Male,Train,ambiguous
4767,Ses03F_script01_1_M023.wav,0.38375,0.38375,0.00625,0.195,0.00625,0.00625,0.00625,0.0125,0.58333325,0.25,3,Male,Train,ambiguous
4770,Ses03F_script02_1_M031.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.375,3,Male,Train,ambiguous
4778,Ses03F_script01_1_M025.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.41666675,0.33333325,3,Male,Train,ambiguous
4786,Ses03M_impro08a_F028.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.66666675,0.16666674999999997,3,Female,Train,ambiguous
4788,Ses03F_script02_1_F001.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.5,3,Female,Train,ambiguous
4796,Ses03M_script01_1_F041.wav,0.320833,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.375,3,Female,Train,ambiguous
4797,Ses03M_script01_1_F014.wav,0.320833,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.375,3,Female,Train,ambiguous
4805,Ses03F_impro02_F013.wav,0.242188,0.00625,0.242188,0.00625,0.242188,0.242188,0.00625,0.0125,0.41666675,0.33333325,3,Female,Train,ambiguous
4813,Ses03F_impro02_F019.wav,0.00625,0.00625,0.478125,0.00625,0.478125,0.00625,0.00625,0.0125,0.25,0.25,3,Female,Train,ambiguous
4814,Ses03F_script02_1_F015.wav,0.00625,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.125,3,Female,Train,ambiguous
4820,Ses03M_impro06_F013.wav,0.00625,0.00625,0.478125,0.00625,0.00625,0.478125,0.00625,0.0125,0.41666675,0.41666675,3,Female,Train,ambiguous
4826,Ses03M_impro01_F022.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.33333325,3,Female,Train,ambiguous
4827,Ses03F_script02_1_F005.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.25,0.5,3,Female,Train,ambiguous
4833,Ses03F_impro05_F002.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.9166667500000001,0.25,3,Female,Train,ambiguous
4837,Ses03F_impro06_M010.wav,0.00625,0.00625,0.478125,0.00625,0.00625,0.478125,0.00625,0.0125,0.33333325,0.25,3,Male,Train,ambiguous
4838,Ses03M_script02_1_F001.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.5,0.25,3,Female,Train,ambiguous
4850,Ses03F_impro05_M001.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.33333325,0.5,3,Male,Train,ambiguous
4864,Ses03M_script02_1_F002.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,3,Female,Train,ambiguous
4876,Ses03M_script01_2_F008.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,3,Female,Train,ambiguous
4879,Ses03F_script02_1_F004.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.5,3,Female,Train,ambiguous
4881,Ses03M_impro01_F019.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.41666675,3,Female,Train,ambiguous
4883,Ses03M_script01_1_F010.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.25,3,Female,Train,ambiguous
4884,Ses03F_script03_2_F016.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.5,3,Female,Train,ambiguous
4885,Ses03M_script01_2_F002.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.875,0.25,3,Female,Train,ambiguous
4889,Ses03F_script03_2_M013.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.375,3,Male,Train,ambiguous
4893,Ses03F_impro06_M008.wav,0.00625,0.00625,0.478125,0.00625,0.00625,0.478125,0.00625,0.0125,0.25,0.58333325,3,Male,Train,ambiguous
4902,Ses03F_script01_1_F001.wav,0.320833,0.00625,0.00625,0.00625,0.320833,0.320833,0.00625,0.0125,0.58333325,0.25,3,Female,Train,ambiguous
4918,Ses03M_script03_2_F027.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.125,3,Female,Train,ambiguous
4919,Ses03M_impro02_F028.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.08333325000000003,3,Female,Train,ambiguous
4920,Ses03F_script03_2_F005.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.625,0.375,3,Female,Train,ambiguous
4941,Ses03M_impro01_M007.wav,0.38375,0.38375,0.00625,0.00625,0.00625,0.00625,0.195,0.0125,0.66666675,0.16666674999999997,3,Male,Train,ambiguous
4944,Ses03F_script03_2_M033.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.375,3,Male,Train,ambiguous
4945,Ses03F_script01_2_F019.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.75,0.0,3,Female,Train,ambiguous
4947,Ses03M_impro08b_F018.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.58333325,0.33333325,3,Female,Train,ambiguous
4952,Ses03F_script01_1_M024.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.58333325,0.33333325,3,Male,Train,ambiguous
4962,Ses03M_script01_3_M025.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,3,Male,Train,ambiguous
4969,Ses03F_script02_1_F002.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,3,Female,Train,ambiguous
4970,Ses03M_script02_2_F005.wav,0.320833,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.41666675,0.25,3,Female,Train,ambiguous
4975,Ses03M_script02_2_M023.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.58333325,3,Male,Train,ambiguous
4985,Ses03F_script03_2_M019.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.5,3,Male,Train,ambiguous
4990,Ses03F_impro01_M008.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.4375,0.4375,3,Male,Train,ambiguous
5003,Ses03M_script03_2_M001.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.25,3,Male,Train,ambiguous
5008,Ses03M_script01_1_F009.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.320833,0.0125,0.375,0.375,3,Female,Train,ambiguous
5011,Ses03F_script01_1_F033.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.0125,0.58333325,0.41666675,3,Female,Train,ambiguous
5021,Ses03M_impro08a_F032.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.25,3,Female,Train,ambiguous
5034,Ses03M_script01_2_M013.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.375,3,Male,Train,ambiguous
5047,Ses03M_script02_1_F000.wav,0.00625,0.00625,0.478125,0.00625,0.00625,0.478125,0.00625,0.0125,0.375,0.375,3,Female,Train,ambiguous
5051,Ses03M_script02_1_F017.wav,0.00625,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.25,3,Female,Train,ambiguous
5075,Ses03M_script01_1_M025.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.375,3,Male,Train,ambiguous
5077,Ses03M_script02_1_F004.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.125,3,Female,Train,ambiguous
5082,Ses03M_impro04_M038.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.33333325,0.58333325,3,Male,Train,ambiguous
5097,Ses03M_script03_2_F023.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,3,Female,Train,ambiguous
5112,Ses03F_script02_1_F008.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.25,3,Female,Train,ambiguous
5120,Ses03F_script02_1_M027.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.25,3,Male,Train,ambiguous
5131,Ses03F_script02_2_F037.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.41666675,3,Female,Train,ambiguous
5134,Ses03F_script02_1_F019.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.375,3,Female,Train,ambiguous
5136,Ses03M_script01_2_F003.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,3,Female,Train,ambiguous
5141,Ses03F_script02_2_M028.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.66666675,0.16666674999999997,3,Male,Train,ambiguous
5144,Ses03M_impro01_F006.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,3,Female,Train,ambiguous
5145,Ses03M_script02_1_F006.wav,0.00625,0.00625,0.478125,0.00625,0.00625,0.478125,0.00625,0.0125,0.375,0.375,3,Female,Train,ambiguous
5156,Ses03M_impro08a_M011.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.58333325,0.33333325,3,Male,Train,ambiguous
5159,Ses03F_impro08_M019.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.5,0.33333325,3,Male,Train,ambiguous
5163,Ses03F_script03_2_F019.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,3,Female,Train,ambiguous
5165,Ses03M_script01_1_F012.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.25,3,Female,Train,ambiguous
5170,Ses03F_script01_2_F008.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,3,Female,Train,ambiguous
5174,Ses03M_impro05a_F015.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.5,0.41666675,3,Female,Train,ambiguous
5177,Ses03M_script01_3_F026.wav,0.478125,0.00625,0.478125,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,3,Female,Train,ambiguous
5180,Ses03F_script01_1_M040.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.33333325,0.33333325,3,Male,Train,ambiguous
5186,Ses03M_impro02_F008.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.478125,0.0125,0.8333332499999999,0.08333325000000003,3,Female,Train,ambiguous
5189,Ses03F_script03_2_F032.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,3,Female,Train,ambiguous
5194,Ses03M_script03_1_F017.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.625,3,Female,Train,ambiguous
5196,Ses03M_script01_1_F018.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.375,3,Female,Train,ambiguous
5207,Ses03M_script02_1_F020.wav,0.478125,0.478125,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.5,3,Female,Train,ambiguous
5209,Ses03M_script03_1_F000.wav,0.320833,0.00625,0.00625,0.00625,0.320833,0.320833,0.00625,0.0125,0.5,0.375,3,Female,Train,ambiguous
5213,Ses03F_script02_2_M018.wav,0.320833,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.33333325,0.5,3,Male,Train,ambiguous
5222,Ses03M_script01_1_M032.wav,0.320833,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.375,3,Male,Train,ambiguous
5240,Ses03F_script01_2_F009.wav,0.00625,0.320833,0.320833,0.00625,0.00625,0.320833,0.00625,0.0125,0.375,0.375,3,Female,Train,ambiguous
5242,Ses03M_impro05a_F006.wav,0.478125,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.0125,0.33333325,0.58333325,3,Female,Train,ambiguous
