,FileName,frustrated,angry,sad,disgust,fear,neutral,surprise,happy,EmoAct,EmoVal,SpkrID,Gender,Split_Set,dominant_emotion
9354,Ses05M_impro04_M029.wav,0.635417,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.5,5,Male,Development,frustrated
9355,Ses05M_impro03_M020.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641667,0.58333325,0.66666675,5,Male,Development,happy
9357,Ses05M_impro05_M018.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.8333332499999999,0.33333325,5,Male,Development,frustrated
9358,Ses05M_script01_1_F027.wav,0.635417,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,5,Female,Development,frustrated
9359,Ses05M_script03_2_M026.wav,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.125,5,Male,Development,angry
9360,Ses05M_script03_1_M013.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.75,0.75,5,Male,Development,happy
9361,Ses05F_impro04_F042.wav,0.00625,0.00625,0.635417,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.375,5,Female,Development,sad
9363,Ses05F_script03_1_M021.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.75,0.875,5,Male,Development,happy
9364,Ses05F_script01_3_M002.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.32708299999999996,0.375,0.5,5,Male,Development,surprise
9365,Ses05F_impro06_F005.wav,0.00625,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.125,5,Female,Development,sad
9366,Ses05F_script01_3_M018.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.625,0.375,5,Male,Development,happy
9367,Ses05M_impro04_M025.wav,0.635417,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.25,5,Male,Development,frustrated
9369,Ses05M_script01_3_M021.wav,0.320833,0.00625,0.635417,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.375,5,Male,Development,sad
9370,Ses05F_impro05_M048.wav,0.242188,0.00625,0.00625,0.00625,0.00625,0.714063,0.00625,0.0125,0.41666675,0.5,5,Male,Development,neutral
9372,Ses05M_impro03_M031.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.66666675,0.75,5,Male,Development,happy
9373,Ses05F_script01_1_F031.wav,0.242188,0.00625,0.714063,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.125,5,Female,Development,sad
9374,Ses05F_impro01_M003.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.0125,0.75,0.25,5,Male,Development,neutral
9375,Ses05M_impro04_F017.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.0125,0.625,0.5,5,Female,Development,neutral
9376,Ses05F_script03_2_F039.wav,0.242188,0.714063,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.0,5,Female,Development,angry
9377,Ses05F_script03_2_M037.wav,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.125,5,Male,Development,angry
9378,Ses05M_script02_2_F005.wav,0.320833,0.635417,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.8333332499999999,0.16666674999999997,5,Female,Development,angry
9379,Ses05M_impro07_M000.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.9562499999999999,0.25,0.875,5,Male,Development,happy
9381,Ses05F_impro08_F000.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.32708299999999996,0.125,0.5,5,Female,Development,neutral
9382,Ses05F_impro04_F024.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.125,5,Female,Development,frustrated
9383,Ses05M_impro05_F020.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.95,0.00625,0.0125,0.33333325,0.58333325,5,Female,Development,neutral
9384,Ses05M_script02_2_F013.wav,0.00625,0.00625,0.714063,0.00625,0.00625,0.00625,0.00625,0.248438,0.33333325,0.33333325,5,Female,Development,sad
9385,Ses05F_impro02_F035.wav,0.00625,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.0125,0.25,0.25,5,Female,Development,sad
9386,Ses05M_impro03_M006.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.956251,0.66666675,0.75,5,Male,Development,happy
9387,Ses05M_impro07_F006.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.641666,0.625,0.75,5,Female,Development,happy
9389,Ses05M_script02_1_M022.wav,0.635417,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.32708299999999996,0.625,0.25,5,Male,Development,frustrated
9390,Ses05M_script02_2_F038.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641667,0.41666675,0.66666675,5,Female,Development,happy
9391,Ses05F_impro02_M008.wav,0.635417,0.00625,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.125,5,Male,Development,frustrated
9392,Ses05F_impro03_F002.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.5,0.875,5,Female,Development,happy
9394,Ses05F_impro05_F039.wav,0.635417,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,5,Female,Development,frustrated
9395,Ses05F_impro02_F032.wav,0.242188,0.00625,0.714063,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.0,5,Female,Development,sad
9396,Ses05M_script03_2_M017.wav,0.635417,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.75,5,Male,Development,frustrated
9397,Ses05M_script03_2_M041.wav,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.875,0.0,5,Male,Development,angry
9399,Ses05F_impro07_F012.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.9562499999999999,0.75,0.875,5,Female,Development,happy
9400,Ses05F_script03_1_M005.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.75,0.5,5,Male,Development,happy
9401,Ses05M_impro08_M006.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.95,0.00625,0.0125,0.5,0.375,5,Male,Development,neutral
9402,Ses05F_impro07_F008.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.641667,0.75,0.875,5,Female,Development,happy
9403,Ses05F_impro04_M042.wav,0.242188,0.00625,0.00625,0.00625,0.00625,0.714063,0.00625,0.0125,0.5,0.33333325,5,Male,Development,neutral
9404,Ses05M_script03_2_F023.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.0125,0.5,0.625,5,Female,Development,neutral
9405,Ses05M_impro01_F008.wav,0.635417,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.375,5,Female,Development,frustrated
9406,Ses05M_impro03_M001.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.956251,0.66666675,0.75,5,Male,Development,happy
9407,Ses05F_impro05_M002.wav,0.242188,0.00625,0.00625,0.00625,0.00625,0.714063,0.00625,0.0125,0.33333325,0.5,5,Male,Development,neutral
9408,Ses05M_script01_1_M037.wav,0.242188,0.714063,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,5,Male,Development,angry
9409,Ses05F_script01_2_M007.wav,0.635417,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,5,Male,Development,frustrated
9410,Ses05F_impro07_M001.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.478125,0.484375,0.66666675,0.75,5,Male,Development,happy
9411,Ses05F_script03_1_F029.wav,0.00625,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.32708299999999996,0.5,0.5,5,Female,Development,happy
9412,Ses05M_impro08_M024.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.32708299999999996,0.625,0.625,5,Male,Development,neutral
9414,Ses05M_impro06_M004.wav,0.163542,0.163542,0.635417,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.16666674999999997,5,Male,Development,sad
9416,Ses05F_script01_3_M017.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.956251,0.875,0.875,5,Male,Development,happy
9417,Ses05F_impro04_M032.wav,0.242188,0.00625,0.00625,0.00625,0.00625,0.714063,0.00625,0.0125,0.5,0.5,5,Male,Development,neutral
9418,Ses05F_impro03_F004.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.625,0.875,5,Female,Development,happy
9419,Ses05F_impro08_M027.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.714063,0.00625,0.248438,0.33333325,0.5,5,Male,Development,neutral
9420,Ses05M_impro02_F008.wav,0.00625,0.195,0.195,0.195,0.00625,0.00625,0.38375,0.0125,0.58333325,0.08333325000000003,5,Female,Development,surprise
9422,Ses05M_impro02_M019.wav,0.00625,0.00625,0.714063,0.00625,0.242188,0.00625,0.00625,0.0125,0.5,0.25,5,Male,Development,sad
9423,Ses05F_impro05_M034.wav,0.242188,0.00625,0.00625,0.00625,0.00625,0.478125,0.242188,0.0125,0.5,0.5,5,Male,Development,neutral
9424,Ses05M_impro04_F036.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.95,0.00625,0.0125,0.375,0.625,5,Female,Development,neutral
9425,Ses05F_impro06_M019.wav,0.00625,0.00625,0.320833,0.00625,0.00625,0.635417,0.00625,0.0125,0.25,0.5,5,Male,Development,neutral
9426,Ses05M_impro07_F007.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.5,0.75,5,Female,Development,happy
9427,Ses05F_script01_3_F003.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641667,0.25,0.75,5,Female,Development,happy
9428,Ses05M_script01_3_M019.wav,0.320833,0.00625,0.635417,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.375,5,Male,Development,sad
9429,Ses05M_script02_2_M017.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.32708299999999996,0.66666675,0.58333325,5,Male,Development,happy
9430,Ses05F_script02_2_F008.wav,0.635417,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.375,5,Female,Development,frustrated
9431,Ses05F_script03_1_F022.wav,0.00625,0.00625,0.00625,0.320833,0.00625,0.320833,0.00625,0.32708299999999996,0.375,0.75,5,Female,Development,happy
9432,Ses05F_impro01_F005.wav,0.635417,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.375,5,Female,Development,frustrated
9433,Ses05F_impro08_F014.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.95,0.00625,0.0125,0.25,0.5,5,Female,Development,neutral
9434,Ses05F_script01_1_M030.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.25,5,Male,Development,frustrated
9435,Ses05F_impro03_F049.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641667,0.375,0.75,5,Female,Development,happy
9436,Ses05M_impro07_M040.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.9562499999999999,0.625,0.75,5,Male,Development,happy
9437,Ses05F_impro03_M017.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641666,0.5,0.75,5,Male,Development,happy
9438,Ses05F_impro01_M019.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.375,5,Male,Development,frustrated
9439,Ses05F_script01_3_M015.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.75,0.75,5,Male,Development,happy
9442,Ses05F_impro06_F015.wav,0.00625,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.0125,0.25,0.25,5,Female,Development,sad
9443,Ses05M_impro05_F015.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.0125,0.25,0.33333325,5,Female,Development,neutral
9444,Ses05M_impro07_F044.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.9562499999999999,0.5,0.75,5,Female,Development,happy
9445,Ses05F_script03_2_F030.wav,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.375,5,Female,Development,angry
9446,Ses05M_script02_2_F032.wav,0.00625,0.00625,0.714063,0.00625,0.00625,0.00625,0.242188,0.0125,0.25,0.25,5,Female,Development,sad
9447,Ses05M_impro01_M014.wav,0.635417,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.875,0.25,5,Male,Development,frustrated
9448,Ses05F_script02_2_M000.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.9562499999999999,0.5,0.75,5,Male,Development,happy
9449,Ses05F_impro05_F022.wav,0.242188,0.714063,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.25,5,Female,Development,angry
9450,Ses05F_script02_2_F006.wav,0.635417,0.00625,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.375,5,Female,Development,frustrated
9451,Ses05F_script03_2_F001.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.0125,0.5,0.25,5,Female,Development,neutral
9452,Ses05F_impro03_F060.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.9562499999999999,0.75,0.875,5,Female,Development,happy
9453,Ses05M_script03_1_F012.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.32708299999999996,0.5,0.625,5,Female,Development,neutral
9454,Ses05M_script03_2_M030.wav,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,1.0,0.25,5,Male,Development,angry
9456,Ses05F_script01_3_F006.wav,0.00625,0.00625,0.635417,0.00625,0.00625,0.320833,0.00625,0.0125,0.25,0.5,5,Female,Development,sad
9457,Ses05F_script01_1_M013.wav,0.320833,0.635417,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.125,5,Male,Development,angry
9458,Ses05M_impro04_M001.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.125,5,Male,Development,frustrated
9459,Ses05F_script01_3_M024.wav,0.00625,0.00625,0.635417,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.5,5,Male,Development,sad
9460,Ses05F_script01_3_F015.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.75,0.75,5,Female,Development,happy
9461,Ses05M_impro02_M028.wav,0.00625,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.375,5,Male,Development,sad
9462,Ses05F_script03_1_M032.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.75,0.75,5,Male,Development,happy
9463,Ses05M_impro05_F004.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.0125,0.41666675,0.5,5,Female,Development,neutral
9465,Ses05F_impro03_M007.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.9562499999999999,0.75,0.625,5,Male,Development,happy
9466,Ses05F_impro03_M022.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641666,0.5,0.625,5,Male,Development,happy
9468,Ses05F_script02_2_M022.wav,0.635417,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.5,5,Male,Development,frustrated
9469,Ses05M_impro03_M026.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.9562499999999999,0.5,0.66666675,5,Male,Development,happy
9470,Ses05F_script01_1_M009.wav,0.320833,0.00625,0.635417,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.25,5,Male,Development,sad
9471,Ses05F_impro01_F016.wav,0.635417,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.125,5,Female,Development,frustrated
9472,Ses05F_impro08_F001.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.32708299999999996,0.375,0.5,5,Female,Development,neutral
9473,Ses05F_script02_1_F004.wav,0.635417,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.25,0.25,5,Female,Development,frustrated
9474,Ses05F_impro03_F007.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.9562499999999999,0.5,0.875,5,Female,Development,happy
9475,Ses05F_impro07_M017.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.956251,0.66666675,0.75,5,Male,Development,happy
9476,Ses05F_script02_1_F014.wav,0.635417,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.25,5,Female,Development,frustrated
9477,Ses05M_impro05_F018.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.95,0.00625,0.0125,0.58333325,0.5,5,Female,Development,neutral
9478,Ses05M_impro05_M015.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.25,5,Male,Development,frustrated
9479,Ses05M_impro06_F003.wav,0.00625,0.00625,0.635417,0.00625,0.00625,0.00625,0.320833,0.0125,0.5,0.25,5,Female,Development,sad
9480,Ses05M_script01_1_F012.wav,0.635417,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.25,5,Female,Development,frustrated
9482,Ses05M_impro05_M009.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.0125,0.66666675,0.41666675,5,Male,Development,neutral
9483,Ses05F_impro05_M004.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.95,0.00625,0.0125,0.33333325,0.5,5,Male,Development,neutral
9484,Ses05F_impro03_F012.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641666,0.5,0.75,5,Female,Development,happy
9485,Ses05M_script02_2_M005.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.0125,0.5,0.5,5,Male,Development,neutral
9487,Ses05F_script02_1_M025.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.0125,0.625,0.5,5,Male,Development,surprise
9488,Ses05M_script03_1_M007.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.625,0.75,5,Male,Development,happy
9489,Ses05M_impro08_M007.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.95,0.00625,0.0125,0.5,0.5,5,Male,Development,neutral
9490,Ses05M_impro04_F019.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.0125,0.375,0.375,5,Female,Development,neutral
9491,Ses05F_script03_1_F007.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.5,0.75,5,Female,Development,happy
9492,Ses05F_impro02_M035.wav,0.00625,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.125,5,Male,Development,sad
9493,Ses05M_impro08_F023.wav,0.635417,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.375,5,Female,Development,frustrated
9494,Ses05M_script03_1_M005.wav,0.320833,0.00625,0.00625,0.00625,0.320833,0.00625,0.00625,0.32708299999999996,0.875,0.75,5,Male,Development,happy
9495,Ses05F_impro04_F033.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.375,5,Female,Development,frustrated
9496,Ses05F_script02_1_M030.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.9562499999999999,0.625,0.875,5,Male,Development,happy
9497,Ses05F_impro04_F030.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.375,5,Female,Development,frustrated
9498,Ses05M_script01_3_F003.wav,0.00625,0.00625,0.320833,0.00625,0.00625,0.635417,0.00625,0.0125,0.25,0.5,5,Female,Development,neutral
9499,Ses05F_impro02_F013.wav,0.635417,0.00625,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.25,5,Female,Development,frustrated
9500,Ses05F_script03_1_M018.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.625,0.625,5,Male,Development,happy
9501,Ses05F_impro03_M024.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641666,0.375,0.75,5,Male,Development,happy
9502,Ses05F_impro03_F041.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.875,0.875,5,Female,Development,happy
9503,Ses05M_impro04_M026.wav,0.635417,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.25,5,Male,Development,frustrated
9504,Ses05M_impro08_M019.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.714063,0.242188,0.0125,0.625,0.5,5,Male,Development,neutral
9505,Ses05M_script03_1_M023.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.95625,0.875,0.875,5,Male,Development,happy
9508,Ses05F_impro08_F009.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.0125,0.375,0.5,5,Female,Development,neutral
9509,Ses05F_script01_3_M013.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.641666,0.625,0.625,5,Male,Development,happy
9510,Ses05M_impro03_M008.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.9562499999999999,0.66666675,0.75,5,Male,Development,happy
9511,Ses05F_script01_3_M037.wav,0.320833,0.00625,0.635417,0.00625,0.00625,0.00625,0.00625,0.0125,0.875,0.125,5,Male,Development,sad
9512,Ses05M_script01_1_F026.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.0125,0.5,0.25,5,Female,Development,neutral
9513,Ses05M_impro04_F029.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.95,0.00625,0.0125,0.375,0.75,5,Female,Development,neutral
9514,Ses05M_script01_3_F008.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641666,0.25,0.75,5,Female,Development,happy
9515,Ses05M_script02_2_M001.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.641667,0.66666675,0.58333325,5,Male,Development,happy
9516,Ses05M_impro07_F017.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.32708299999999996,0.125,0.75,5,Female,Development,neutral
9517,Ses05M_impro04_M024.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.25,5,Male,Development,frustrated
9518,Ses05F_script03_2_M014.wav,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.625,0.25,5,Male,Development,angry
9520,Ses05M_impro08_M008.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.95,0.00625,0.0125,0.5,0.5,5,Male,Development,neutral
9521,Ses05M_impro08_M004.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.95,0.00625,0.0125,0.5,0.5,5,Male,Development,neutral
9522,Ses05M_script03_2_F001.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.32708299999999996,0.5,0.25,5,Female,Development,neutral
9523,Ses05M_impro04_M037.wav,0.635417,0.320833,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.375,5,Male,Development,frustrated
9524,Ses05F_script03_2_F038.wav,0.242188,0.714063,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.875,0.0,5,Female,Development,angry
9525,Ses05F_script02_2_F005.wav,0.320833,0.635417,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.875,0.125,5,Female,Development,angry
9526,Ses05F_impro06_F014.wav,0.00625,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.375,5,Female,Development,sad
9527,Ses05F_script03_1_F020.wav,0.00625,0.00625,0.320833,0.00625,0.00625,0.320833,0.00625,0.32708299999999996,0.375,0.375,5,Female,Development,happy
9528,Ses05M_impro08_M026.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.9562499999999999,0.625,0.875,5,Male,Development,happy
9529,Ses05F_script01_3_F024.wav,0.00625,0.00625,0.320833,0.00625,0.00625,0.635417,0.00625,0.0125,0.375,0.5,5,Female,Development,neutral
9530,Ses05M_script02_1_M032.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.9562499999999999,1.0,1.0,5,Male,Development,happy
9531,Ses05F_impro05_M010.wav,0.242188,0.00625,0.00625,0.00625,0.00625,0.714063,0.00625,0.0125,0.41666675,0.41666675,5,Male,Development,neutral
9532,Ses05F_script01_1_M016.wav,0.00625,0.00625,0.635417,0.00625,0.00625,0.320833,0.00625,0.0125,0.5,0.5,5,Male,Development,sad
9533,Ses05M_script02_1_F000.wav,0.242188,0.00625,0.478125,0.00625,0.00625,0.242188,0.00625,0.0125,0.25,0.5,5,Female,Development,sad
9534,Ses05F_script02_1_F010.wav,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.375,0.375,5,Female,Development,frustrated
9535,Ses05M_script02_2_F011.wav,0.635417,0.00625,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.33333325,5,Female,Development,frustrated
9537,Ses05M_script01_3_M028.wav,0.242188,0.00625,0.242188,0.00625,0.00625,0.00625,0.00625,0.484376,0.625,0.25,5,Male,Development,happy
9538,Ses05F_script01_2_M016.wav,0.00625,0.95,0.00625,0.00625,0.00625,0.00625,0.00625,0.0125,0.75,0.125,5,Male,Development,angry
9540,Ses05F_impro04_M018.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.32708299999999996,0.58333325,0.33333325,5,Male,Development,happy
9541,Ses05M_impro04_F033.wav,0.635417,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.625,5,Female,Development,frustrated
9542,Ses05M_script02_1_M019.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.320833,0.00625,0.641667,0.75,0.5,5,Male,Development,happy
9543,Ses05F_impro07_M023.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.478125,0.00625,0.484376,0.5,0.66666675,5,Male,Development,happy
9544,Ses05F_script02_2_M010.wav,0.320833,0.00625,0.00625,0.00625,0.00625,0.635417,0.00625,0.0125,0.625,0.5,5,Male,Development,neutral
9545,Ses05F_impro07_M009.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.242188,0.00625,0.720313,0.5,0.58333325,5,Male,Development,happy
9546,Ses05M_impro03_M002.wav,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.00625,0.956251,0.75,0.8333332499999999,5,Male,Development,happy
9547,Ses05F_impro02_F024.wav,0.320833,0.00625,0.635417,0.00625,0.00625,0.00625,0.00625,0.0125,0.125,0.125,5,Female,Development,sad
9548,Ses05F_impro02_F014.wav,0.635417,0.00625,0.320833,0.00625,0.00625,0.00625,0.00625,0.0125,0.5,0.125,5,Female,Development,frustrated
9549,Ses05F_script03_2_M016.wav,0.00625,0.635417,0.00625,0.00625,0.00625,0.320833,0.00625,0.0125,0.625,0.375,5,Male,Development,angry
